annee_numero_de_tirage;jour_de_tirage;date_de_tirage;numéro_de_tirage_dans_le_cycle;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;etoile_1;etoile_2;boules_gagnantes_en_ordre_croissant;etoiles_gagnantes_en_ordre_croissant;nombre_de_gagnant_au_rang1_Euro_Millions_en_france;nombre_de_gagnant_au_rang1_Euro_Millions_en_europe;rapport_du_rang1_Euro_Millions;nombre_de_gagnant_au_rang2_Euro_Millions_en_france;nombre_de_gagnant_au_rang2_Euro_Millions_en_europe;rapport_du_rang2_Euro_Millions;nombre_de_gagnant_au_rang3_Euro_Millions_en_france;nombre_de_gagnant_au_rang3_Euro_Millions_en_europe;rapport_du_rang3_Euro_Millions;nombre_de_gagnant_au_rang4_Euro_Millions_en_france;nombre_de_gagnant_au_rang4_Euro_Millions_en_europe;rapport_du_rang4_Euro_Millions;nombre_de_gagnant_au_rang5_Euro_Millions_en_france;nombre_de_gagnant_au_rang5_Euro_Millions_en_europe;rapport_du_rang5_Euro_Millions;nombre_de_gagnant_au_rang6_Euro_Millions_en_france;nombre_de_gagnant_au_rang6_Euro_Millions_en_europe;rapport_du_rang6_Euro_Millions;nombre_de_gagnant_au_rang7_Euro_Millions_en_france;nombre_de_gagnant_au_rang7_Euro_Millions_en_europe;rapport_du_rang7_Euro_Millions;nombre_de_gagnant_au_rang8_Euro_Millions_en_france;nombre_de_gagnant_au_rang8_Euro_Millions_en_europe;rapport_du_rang8_Euro_Millions;nombre_de_gagnant_au_rang9_Euro_Millions_en_france;nombre_de_gagnant_au_rang9_Euro_Millions_en_europe;rapport_du_rang9_Euro_Millions;nombre_de_gagnant_au_rang10_Euro_Millions_en_france;nombre_de_gagnant_au_rang10_Euro_Millions_en_europe;rapport_du_rang10_Euro_Millions;nombre_de_gagnant_au_rang11_Euro_Millions_en_france;nombre_de_gagnant_au_rang11_Euro_Millions_en_europe;rapport_du_rang11_Euro_Millions;nombre_de_gagnant_au_rang12_Euro_Millions_en_france;nombre_de_gagnant_au_rang12_Euro_Millions_en_europe;rapport_du_rang12_Euro_Millions;nombre_de_gagnant_au_rang13_Euro_Millions_en_france;nombre_de_gagnant_au_rang13_Euro_Millions_en_europe;rapport_du_rang13_Euro_Millions;nombre_de_gagnant_au_rang1_Etoile+;rapport_du_rang1_Etoile+;nombre_de_gagnant_au_rang2_Etoile+;rapport_du_rang2_Etoile+;nombre_de_gagnant_au_rang3_Etoile+;rapport_du_rang3_Etoile+;nombre_de_gagnant_au_rang4_Etoile+;rapport_du_rang4_Etoile+;nombre_de_gagnant_au_rang5_Etoile+;rapport_du_rang5_Etoile+;nombre_de_gagnant_au_rang6_Etoile+;rapport_du_rang6_Etoile+;nombre_de_gagnant_au_rang7_Etoile+;rapport_du_rang7_Etoile+;nombre_de_gagnant_au_rang8_Etoile+;rapport_du_rang8_Etoile+;nombre_de_gagnant_au_rang9_Etoile+;rapport_du_rang9_Etoile+;nombre_de_gagnant_au_rang10_Etoile+;rapport_du_rang10_Etoile+;numero_My_Million;numero_Tirage_Exceptionnel_Euro_Million;
20222031;MARDI   ;19/04/2022;9;19/06/2022;28;46;2;17;12;10;6;-2-12-17-28-46-;-6-10-;0;0;0;0;2;324441;2;5;30330,8;5;45;1049,7;204;770;113;399;1615;56,9;496;1906;33,9;5293;21749;14,8;8615;33018;10,9;21210;83185;8;26231;110648;7,3;114537;455485;5,6;278743;1142793;3,6;0;0;4;580,9;80;16,1;167;7,7;2218;1,4;3505;2,4;10743;3,7;17149;10,9;46933;2,2;356474;2,6;OX 396 6026;;
20222030;VENDREDI;15/04/2022;8;15/06/2022;32;48;6;24;30;6;5;-6-24-30-32-48-;-5-6-;0;0;0;0;1;781552,4;2;8;22832,7;9;45;1264,3;215;928;112,9;375;1908;58;402;1754;44,3;5426;26410;14,7;8643;39470;11;16743;77433;10,4;29311;140945;6,9;126797;572191;5,3;244079;1122181;4,4;0;0;4;682;73;20,7;167;9;2290;1,6;3586;2,8;12058;3,9;19556;11,3;51977;2,4;480069;2,2;IL 682 7870;;
20222029;MARDI   ;12/04/2022;7;12/06/2022;30;47;35;31;21;10;2;-21-30-31-35-47-;-2-10-;0;0;0;0;1;596185,7;1;4;34834,6;5;19;2284,2;71;470;170,1;221;1116;75,7;206;1075;55,2;3532;17129;17,3;4277;23046;14,3;10673;55100;11,1;20771;96434;7,7;73209;364947;6,4;174803;873641;4,3;0;0;2;995,7;27;40,9;102;10,8;1527;1,8;1850;4;8817;3,9;16308;9,9;31256;2,9;331597;2,4;QA 116 8543;;
20222028;VENDREDI;08/04/2022;6;08/06/2022;16;38;1;45;15;4;11;-1-15-16-38-45-;-4-11-;0;0;0;0;0;0;2;5;186499,3;7;34;1618,3;143;610;166,1;275;1447;74;306;1456;51,7;4064;21524;17,4;5954;29759;14,1;15006;72027;10,8;23247;119901;7,8;96909;471896;6,3;244301;1146720;4,1;0;0;2;1277,3;71;19,9;134;10,5;1851;1,9;2614;3,6;10264;4,3;17665;11,7;41146;2,8;394442;2,6;HW 474 9862;;
20222027;MARDI   ;05/04/2022;5;05/06/2022;13;1;24;11;49;5;6;-1-11-13-24-49-;-5-6-;0;0;0;0;4;138494,1;2;8;16184,1;8;42;960,1;217;825;90;321;1567;50,1;403;1651;33,4;4119;20735;13,3;7898;34174;9;15853;69799;8,2;19613;101715;6,8;100273;461263;4,7;200811;926680;3,7;0;0;4;453,4;86;11,7;127;7,9;1660;1,5;3263;2;8216;3,8;12377;11,8;41800;1,9;302012;2,4;SN 422 9124;;
20222026;VENDREDI;01/04/2022;4;01/06/2022;21;45;31;2;7;10;4;-2-7-21-31-45-;-4-10-;0;0;0;0;2;366112,2;2;9;19014,7;6;37;1440,6;184;810;121,2;364;1607;64,5;434;2085;34,9;5429;22986;15,8;7831;35148;11,5;20862;91275;8,2;27753;118816;7,7;113649;503421;5,7;291351;1277295;3,6;0;0;2;1314,1;82;17,8;153;9,5;2365;1,5;3318;2,9;11926;3,8;19500;10,9;47926;2,5;397897;2,6;GN 645 0195;;
20222025;MARDI   ;29/03/2022;3;29/05/2022;43;33;11;8;42;11;6;-8-11-33-42-43-;-6-11-;0;0;0;0;5;101294,9;2;7;16910,2;4;17;2168,8;129;515;131,8;243;1021;70,3;281;1190;42,3;3590;16431;15,3;4596;22684;12,4;10677;53313;9,8;17530;86320;7,3;69210;338438;5,9;166486;807430;3,9;0;0;2;833,5;40;23,1;101;9,1;1564;1,4;2002;3;7816;3,7;12313;10,9;29780;2,5;253594;2,6;PH 399 1406;;
20222024;VENDREDI;25/03/2022;2;25/05/2022;10;29;24;6;27;12;5;-6-10-24-27-29-;-5-12-;0;0;0;1;1;710352,4;6;15;11068;7;30;1723,7;236;1033;92,2;274;1519;66,2;585;2571;27,5;3994;21028;16,8;8765;40218;9,8;22830;99544;7,3;19289;105464;8,4;108137;529199;5,2;284718;1295523;3,4;0;0;2;1120,4;107;11,6;130;9,5;1806;1,7;3591;2,3;8815;4,4;13808;13,1;45343;2,2;324213;2,7;AR 411 2683;;
20222023;MARDI   ;22/03/2022;1;22/05/2022;7;29;17;40;21;8;11;-7-17-21-29-40-;-8-11-;0;0;0;1;3;154557,3;2;12;9030,6;4;22;1534,2;123;629;98,8;211;1078;60,9;327;1634;28,2;2876;14982;15,4;5613;26797;9,6;14106;66812;7,1;13963;72714;7,9;71919;352656;5,1;184901;870083;3,3;1;873,4;0;0;59;26,6;81;10,7;1267;1,7;2444;2,3;6263;4,3;9692;13,1;30732;2,3;233162;2,7;JF 838 0760;;
20222022;VENDREDI;18/03/2022;4;18/05/2022;43;1;9;14;17;12;6;-1-9-14-17-43-;-6-12-;1;2;26825597;0;2;355494,7;0;4;41542,4;7;41;1262,3;169;706;135;339;1475;68,3;399;1877;37,7;4678;20381;17,3;7517;33136;11,9;20886;89281;8,2;23431;106380;8,3;105062;473322;5,9;283275;1262098;3,5;0;0;3;793,9;71;18,6;163;8,1;2108;1,5;3176;2,7;10729;3,8;17172;11,2;44570;2,4;348239;2,7;HI 537 1808;;
20222021;MARDI   ;15/03/2022;3;15/05/2022;2;26;19;12;1;8;2;-1-2-12-19-26-;-2-8-;0;0;0;0;0;0;4;8;79899,7;24;87;433,5;288;1051;66,1;679;2705;27,1;474;1858;27,7;7213;30929;8,3;9387;36928;7,7;17349;72137;7,4;29691;138426;4,6;102448;442888;4,6;205463;907842;3,6;0;0;11;157,9;124;7,7;269;3,5;2953;0,8;3877;1,6;12444;2,4;17135;8,2;42848;1,8;268993;2,6;JM 780 6574;;
20222020;VENDREDI;11/03/2022;2;11/05/2022;23;22;12;19;48;6;2;-12-19-22-23-48-;-2-6-;0;0;0;1;1;684094,8;3;10;15988,4;10;50;996;224;822;111,6;621;2509;38,6;364;1741;39,1;8247;34390;9,9;9315;39716;9,5;18808;82995;8,5;37214;161325;5,3;131541;571093;4,7;262439;1180456;3,6;1;1304,7;3;347,9;91;14,3;240;5,4;3197;1;3846;2,2;14853;2,7;21198;8,9;54384;1,9;373673;2,5;HZ 865 0175;;
20222019;MARDI   ;08/03/2022;1;08/05/2022;18;12;31;25;21;9;2;-12-18-21-25-31-;-2-9-;0;0;0;1;4;122344,2;6;16;7148,4;18;46;774,4;190;825;79,5;389;1651;42;405;1715;28,4;4857;21459;11,3;7365;31873;8,5;15252;65731;7,7;22675;104736;5,8;91184;409157;4,7;187210;848061;3,6;0;0;6;280,8;70;13,3;173;5,4;1979;1,1;2983;2,1;9514;3;14391;9,4;38253;2;273823;2,4;UV 964 9515;;
20222018;VENDREDI;04/03/2022;6;04/05/2022;40;20;43;6;42;10;12;-6-20-40-42-43-;-10-12-;0;1;78587957;1;2;394609,6;2;6;30742,2;3;29;1981,1;106;605;174,9;228;1220;91,7;316;1487;52,8;3896;19512;20,1;5531;28323;15,4;15272;74154;11;21057;105583;9,3;87334;426633;7,3;253773;1184843;4,2;1;1489,3;1;1191,4;43;34,6;106;14;1754;2,1;2536;3,9;9554;4,9;15785;13,7;39059;3,1;376593;2,8;SN 586 7936;;
20222017;MARDI   ;01/03/2022;5;01/05/2022;26;24;42;39;8;5;3;-8-24-26-39-42-;-3-5-;0;0;0;2;5;112506,9;1;11;11952,1;6;46;890,2;134;723;104,3;330;1742;45,7;332;1497;37,4;5146;24968;11,2;6004;29894;10,4;12278;59918;9,7;26896;132283;5,3;85142;422388;5,2;174070;842682;4,2;1;1034,1;3;275,7;51;20,2;129;8;2103;1,2;2557;2,7;10700;3;18454;8,1;35238;2,4;321589;2,3;MC 274 5810;;
20222016;VENDREDI;25/02/2022;4;27/04/2022;24;10;30;42;13;1;5;-10-13-24-30-42-;-1-5-;0;0;0;1;4;184664,5;2;6;28772,7;6;39;1378,7;242;1070;92,5;488;2060;50,8;505;2232;32,9;6432;28930;12,7;9403;43199;9,4;21278;93110;8,2;31024;141194;6,5;126669;582386;5;281585;1257206;3,7;1;1384,8;3;369,2;80;17,3;179;7,7;2523;1,3;3741;2,4;12285;3,5;18913;10,6;51696;2,2;386002;2,6;MP 933 7534;;
20222015;MARDI   ;22/02/2022;3;24/04/2022;26;32;14;5;9;7;3;-5-9-14-26-32-;-3-7-;0;0;0;0;3;183996,6;1;3;43003;15;77;521,8;187;799;92,6;603;2694;29;326;1490;36,9;7705;35158;7,8;7526;33685;9,1;14191;65678;8,6;38485;174133;3,9;101375;457147;4,7;188738;889711;3,9;0;0;9;205,5;84;12,2;242;4,2;3075;0,8;3061;2,2;15468;2;24247;6,1;41962;2;318972;2,3;KH 634 1248;;
20222014;VENDREDI;18/02/2022;2;20/04/2022;25;41;50;43;38;6;10;-25-38-41-43-50-;-6-10-;0;0;0;0;2;349382,3;1;5;32662,5;7;31;1640,9;115;533;175,8;239;1351;73,3;278;1396;49,8;3849;19585;17,7;5434;27049;14,3;12681;64231;11,2;22261;109089;8;83054;403027;6,8;192691;962264;4,6;0;0;1;2444,5;57;23,8;102;13,3;1707;1,9;2356;3,8;9846;4,3;18634;10,6;36020;3,1;414531;2,3;DI 121 0916;;
20222013;MARDI   ;15/02/2022;1;17/04/2022;33;20;31;9;44;12;2;-9-20-31-33-44-;-2-12-;0;0;0;1;2;248591,9;2;9;12911,1;2;22;1645,1;99;464;143,6;200;979;71,9;281;1394;35,5;2762;13358;18,5;4615;21957;12,5;11945;56956;9;14864;69371;8,9;67697;318971;6,1;174248;814913;3,8;0;0;1;1727,6;43;22,3;98;9,7;1313;1,8;2025;3,1;6973;4,3;11351;12,3;29786;2,6;263647;2,6;OO 039 8041;;
20222012;VENDREDI;11/02/2022;2;13/04/2022;45;13;42;18;38;7;11;-13-18-38-42-45-;-7-11-;0;1;30928078;0;3;242348,5;2;7;24274,6;10;33;1603,8;165;746;130,6;360;1627;63,3;415;1720;42,1;5580;24950;14,5;7954;34601;11,6;16584;75151;10;29040;133275;6,8;117948;511434;5,6;248519;1115721;4,1;0;0;8;326,5;80;18,1;154;9,4;2459;1,4;3341;2,9;13005;3,5;21429;9,8;50893;2,3;445597;2,3;FY 859 0923;;
20222011;MARDI   ;08/02/2022;1;10/04/2022;43;34;20;6;37;7;10;-6-20-34-37-43-;-7-10-;0;0;0;0;3;172300,8;0;1;120808,6;6;19;1980,4;106;495;140;244;1002;73,1;214;1039;49,5;3627;14890;17,2;4559;20518;13,9;9813;46707;11,4;20984;86129;7,5;71159;322187;6,3;152556;718892;4,5;0;0;0;0;47;60,7;106;9,6;1669;1,5;1961;3,4;9155;3,5;16341;9,1;31176;2,7;324878;2,2;UB 190 2954;;
20222010;VENDREDI;04/02/2022;Super Jackpot et tirages suivants;06/04/2022;49;38;3;25;43;7;3;-3-25-38-43-49-;-3-7-;0;1;130000000;2;9;151235,5;3;11;28919,6;22;83;1193,7;326;1325;137,7;1113;4334;44,5;698;2796;48,4;18252;68027;9,9;15998;63476;11,9;31710;128892;10,9;102684;378974;4,4;248804;951638;5,6;482677;1915122;4,5;0;0;5;1113,1;138;22,4;447;6,9;7312;1;6716;3;40576;2,4;67468;6,6;102555;2,4;1007100;2,2;JT 631 4310;;
20222009;MARDI   ;01/02/2022;4;03/04/2022;49;36;1;19;38;9;6;-1-19-36-38-49-;-6-9-;0;0;0;1;2;301800,6;0;2;70535,7;5;29;1515,1;102;524;154,4;281;1442;59,3;228;1195;50,3;4543;21962;13,6;5389;25874;12,9;11269;55604;11,2;25495;124262;6;83612;400084;5,9;178784;861844;4,4;1;1119,2;4;223,8;47;23,8;128;8,7;1983;1,4;2312;3,2;10708;3,2;18782;8,7;35680;2,5;345114;2,3;NV 546 2186;;
20222008;VENDREDI;28/01/2022;3;30/03/2022;34;10;25;29;45;10;9;-10-25-29-34-45-;-9-10-;0;0;0;0;2;385053,2;4;8;22498,3;5;26;2156,2;139;728;141,8;251;1332;81,9;328;1664;46,1;4106;20463;18,7;6918;34148;12,5;16026;77190;10,3;21569;107585;8,9;109826;514161;5,9;256248;1184365;4,1;0;0;2;1324,2;60;24,5;119;12,3;1749;2,1;2903;3,3;9521;4,8;15656;13,7;46378;2,6;418687;2,5;OO 207 7237;;
20222007;MARDI   ;25/01/2022;2;27/03/2022;16;6;47;18;39;2;4;-6-16-18-39-47-;-2-4-;0;0;0;0;2;272591,2;1;5;25483,6;2;20;1984,3;103;521;140,3;222;1197;64,5;221;1193;45,5;3936;18475;14,6;5195;24959;12,1;11153;53056;10,6;22542;103012;6,6;82772;379068;5,6;171949;806852;4,2;0;0;2;947;51;20,6;97;10,8;1656;1,5;2242;3,1;9269;3,5;15913;9,6;35025;2,4;326278;2,3;IN 364 8676;;
20222006;VENDREDI;21/01/2022;1;23/03/2022;5;35;39;14;36;12;7;-5-14-35-36-39-;-7-12-;0;0;0;0;3;455155,7;4;14;22795,1;14;59;1684,7;332;1208;151,5;773;2442;79,2;820;2897;46,9;11700;38943;17,4;16247;56740;13,3;37132;131061;10,7;65809;215662;7,9;259974;879290;6,1;585053;2027241;4,2;0;0;3;2038,4;151;22,4;304;11,1;4788;1,7;6532;3,4;27218;3,9;47325;10,4;104960;2,6;1042335;2,3;PB 999 6610;F NWH 71157,F THD 16573,F HWD 28167,F VHM 94680,F TRH 67340,F KBX 42574,F HNS 76765,F CPV 01912,F PBP 12550,F JRZ 35853,F STP 64314,F QTJ 67362,F PXH 79858,F QMX 42431,F FWV 25413,F BJB 32849,F TLZ 26610,F CCZ 64000,F SHF 31374,F NJK 79627,F JTV 00190,F GNQ 50037,F JJD 37158,F NCN 99152,F GVZ 67432,F CBM 92592,F JJV 71787,F SDV 60006,E BBP 27831,E BDD 99803,E BBB 51860,E BCG 54031,E BFB 27852,E BDB 48546,E BFW 57864,E BBF 26358,E BDK 36121,E BFD 53629,E BFD 88478,E BBD 70418,E BBJ 34796,E BFR 73408,E BGD 84310,E BDB 62398,E BCH 27984,E BFZ 49430,Z TRM 14877,T VSG 00783,M VRZ 26827,X VSG 84995,V TRL 01585,Z TRR 94586,V TRL 87162,Z VSM 26552,J VSM 73525,T VSG 76136,J TRT 58673,V VRZ 30685,J VRZ 11907,H VSD 27040,H VSF 61310,H VSP 90761,T VSH 82930,Z QQJ 90798,X VSL 70214,H VSM 17788,M TRT 79385,T VSD 23735,T VRZ 55779,H VSK 04713,B HNT 35440,B HNV 30470,B HNQ 96583,B HMR 32763,B HPV 32773,B HNJ 64417,B HNK 86655,B HNL 54610,I MDZ 91577,I MFF 48547,I MFC 21006,P FPW 21873,P FLS 32079,P FCK 17673,P FLS 22482,P FFW 22456,P FFM 27813,P FFN 07949,P FKK 29281,P FMB 24858,P FDB 27796,R LSH 43275,R LSN 57742,R LSM 59586,R LSP 76359,S BBT 76008,S BBV 14622,N QCC 05383,W JQH 00203,O QBN 39384,;
20222005;MARDI   ;18/01/2022;5;20/03/2022;12;30;24;3;19;5;2;-3-12-19-24-30-;-2-5-;1;1;67441797;0;7;86794,8;6;13;10922,9;16;80;552,8;321;1255;64,9;570;2755;31,2;623;2525;23,9;6447;30831;9,8;10545;45913;7,3;21068;90734;6,9;28815;141146;5,3;116281;541879;4,4;237314;1081853;3,5;0;0;8;243,2;122;8,8;210;5,1;2571;1;4064;1,7;11254;3;16670;9,4;46894;1,9;311578;2,5;LN 606 2999;;
20222004;VENDREDI;14/01/2022;4;16/03/2022;25;6;46;17;31;12;9;-6-17-25-31-46-;-9-12-;0;0;0;1;7;108903,2;2;11;16197;9;33;1681,6;168;770;132,7;239;1386;77,9;425;2062;36,8;3942;20404;18,6;7265;35096;12;18736;88805;8,8;20299;105704;9;100255;495606;6;265620;1256717;3,8;1;1377,3;4;275,4;67;20,5;112;12,2;1756;1,9;2943;3,1;9211;4,7;15197;13,2;42150;2,6;369624;2,7;GK 405 4997;;
20222003;MARDI   ;11/01/2022;3;13/03/2022;33;23;44;32;4;12;9;-4-23-32-33-44-;-9-12-;0;0;0;1;4;140479,6;1;7;18761,3;3;24;1704,4;94;601;125,3;168;1011;78,7;288;1613;34,7;2578;14452;19,3;4955;27126;11,5;13402;71603;8,1;14105;76170;9,2;69971;370274;5,9;187749;949409;3,7;0;0;0;0;40;70,9;77;13,1;1174;2,1;2142;3,1;6370;5;11125;13,2;30011;2,7;276907;2,6;FO 166 2052;;
20222002;VENDREDI;07/01/2022;2;09/03/2022;14;2;50;37;44;7;11;-2-14-37-44-50-;-7-11-;0;0;0;1;4;175313,9;0;3;54631,6;6;35;1458,5;153;697;134,9;332;1521;65,3;323;1496;46,6;4518;22200;15,7;6654;30889;12,6;14463;71317;10,1;25900;123601;7,1;98821;457480;6;213720;1021956;4,3;1;1334,6;0;0;57;42,1;147;9;1983;1,6;2808;3,1;11147;3,7;19769;9,8;41683;2,6;419221;2,3;PL 507 0535;;
20222001;MARDI   ;04/01/2022;1;06/03/2022;28;41;18;35;36;6;11;-18-28-35-36-41-;-6-11-;0;0;0;0;0;0;0;4;153095,5;6;15;2408,9;98;441;150,9;170;914;76,9;250;986;50,1;2969;14142;17,4;3916;19243;14,3;9334;44666;11,4;16306;78161;7,9;59817;294292;6,6;143080;700245;4,5;0;0;1;1667,7;41;22,5;83;11,1;1325;1,7;1724;3,6;7155;4;13017;10,3;25394;3;271258;2,4;LN 456 9467;;
20211105;VENDREDI;31/12/2021;1;02/03/2022;25;7;43;22;49;7;6;-7-22-25-43-49-;-6-7-;1;1;17571602;5;13;70556,7;0;14;15312,3;14;63;1059,8;238;1422;86,4;522;2488;52,2;411;2843;32,1;7132;33903;13,4;11128;52251;9,7;18524;97175;9,7;37113;175632;6,5;158994;729226;4,9;272706;1384192;4,2;2;807,2;6;215,2;92;17,5;223;7,2;2934;1,3;4594;2,3;15276;3,3;23584;9,9;65095;2;524611;2,2;JA 583 3740;;
20211104;MARDI   ;28/12/2021;6;27/02/2022;4;29;15;17;6;9;12;-4-6-15-17-29-;-9-12-;1;1;79411191;1;5;123889,4;3;20;7238,7;7;29;1554,9;182;855;97,1;253;1266;69,3;571;2372;26;3252;17231;17,9;7278;33956;10,1;20102;90446;7;16501;87730;8,8;91443;447127;5,4;247858;1159648;3,3;0;0;5;385,3;66;16,2;109;9,8;1453;1,8;2949;2,4;7011;4,8;11642;13,4;37984;2,3;280160;2,7;OU 447 1179;;
20211103;VENDREDI;24/12/2021;5;23/02/2022;41;2;34;26;28;10;5;-2-26-28-34-41-;-5-10-;0;0;0;0;2;437555,9;1;7;29218,2;6;32;1990,7;152;722;162,5;337;1653;75;350;1652;52,7;5518;27096;16;7675;35790;13,5;17823;82458;10,9;31416;151724;7,2;121498;560096;6,1;285387;1282198;4,3;0;0;2;1497,5;60;27,7;145;11,4;2298;1,8;3134;3,5;13080;4;22650;10,7;49530;2,7;483044;2,5;MP 004 6365;;
20211102;MARDI   ;21/12/2021;4;20/02/2022;34;38;17;12;21;2;3;-12-17-21-34-38-;-2-3-;0;0;0;2;9;65400,7;1;12;11463,9;13;42;1020,2;199;931;84,7;331;1477;56,4;348;1810;32,3;4371;20595;14,2;8146;37634;8,6;14678;70096;8,6;21717;104598;7;107916;501404;4,6;199726;956524;3,9;1;1059,4;8;105,9;77;13,7;142;7,4;1829;1,4;3237;2,1;9136;3,6;13984;11;43405;2;327888;2,3;JG 205 1897;;
20211101;VENDREDI;17/12/2021;3;16/02/2022;30;1;35;2;15;2;7;-1-2-15-30-35-;-2-7-;0;0;0;0;0;0;1;5;181673,9;12;48;1116,6;154;751;131,4;511;2196;47,5;252;1409;52;8505;34116;10,7;7593;35775;11,4;14388;70036;10,8;47987;186957;4,9;123156;547917;5,3;229778;1072072;4,3;0;0;5;505,9;64;21,9;218;6,4;3465;1;3162;2,9;19148;2,3;30133;6,8;50554;2,2;453640;2,2;RB 281 7994;;
20211100;MARDI   ;14/12/2021;2;13/02/2022;37;19;47;21;48;3;6;-19-21-37-47-48-;-3-6-;0;0;0;1;2;268761,2;1;5;25125,5;4;28;1397,4;119;535;134,7;299;1278;59,6;202;1122;47,7;4640;20117;13,3;4880;23986;12,4;10288;50934;10,9;27218;115410;5,8;77932;372695;5,6;161657;779628;4,3;0;0;2;924,6;48;21,4;116;8,8;1952;1,3;2051;3,3;11085;2,9;19923;7,5;33066;2,5;324962;2,2;BW 078 6554;;
20211099;VENDREDI;10/12/2021;1;09/02/2022;11;21;42;38;33;8;2;-11-21-33-38-42-;-2-8-;0;0;0;0;1;702913,6;2;9;18253,6;11;51;1003,3;183;858;109,8;531;2416;41,2;388;1868;37,4;7916;34309;10,2;8054;36195;10,7;17411;78448;9,2;41368;177263;4,9;117705;511808;5,4;253415;1114785;4;0;0;6;431,3;75;19,1;206;6,9;3225;1,1;3344;2,8;16656;2,7;28720;7,3;48640;2,4;429739;2,4;GF 813 6344;;
20211098;MARDI   ;07/12/2021;3;06/02/2022;22;31;46;47;38;7;11;-22-31-38-46-47-;-7-11-;0;1;143469842;0;2;418527,2;5;8;24454,1;2;38;1603,5;163;744;150,8;340;1666;71,2;348;1596;52,2;5668;26098;15,9;7946;36010;12,9;16582;77524;11,1;31700;147002;7,1;117279;534527;6,1;249494;1156075;4,6;0;0;1;2871,2;60;26,5;147;10,8;2209;1,8;3227;3,3;12917;3,8;23821;9,7;47713;2,7;511775;2,2;LT 173 6325;;
20211097;VENDREDI;03/12/2021;Super Jackpot et tirages suivants;02/02/2022;46;21;32;22;29;9;10;-21-22-29-32-46-;-9-10-;0;0;0;1;6;197329,2;4;9;30746;8;45;1915,3;232;1029;154,2;476;2095;80,1;537;2401;49,1;7086;31282;18,8;11894;50869;12,9;27540;116931;10,4;38830;168029;8,8;185932;774721;6;438556;1816954;4,1;1;2498,9;3;666,3;102;24,4;198;12,6;3070;2;4990;3,3;16621;4,7;27933;13;76764;2,6;718197;2,5;CX 763 3302;;
20211096;MARDI   ;30/11/2021;1;30/01/2022;43;19;33;26;20;4;1;-19-20-26-33-43-;-1-4-;0;0;0;0;1;523711,8;0;3;40800;5;23;1657,5;105;493;142,4;212;1049;70,7;234;1105;47,2;3247;16002;16,3;4910;23029;12,6;11199;53637;10,1;18284;86639;7,5;74404;352475;5,8;172381;826573;4;0;0;1;1749,2;40;24,2;96;10,1;1346;1,8;2087;3,1;7620;4;12417;11,4;31426;2,5;277013;2,5;EY 114 1489;;
20211095;VENDREDI;26/11/2021;12;26/01/2022;50;20;41;42;1;3;7;-1-20-41-42-50-;-3-7-;1;1;162289050;0;7;152675,6;1;7;35682,8;8;42;1852,3;194;927;154,6;489;2410;62,8;423;2039;52,2;9317;43207;12,3;8509;43094;13,7;18835;95975;11,5;62513;279019;4,7;142841;684207;6,1;295521;1461450;4,6;0;0;2;1693,9;66;28,5;188;10;3567;1,3;3452;3,6;23298;2,5;46179;5,9;57372;2,7;628123;2,1;JA 859 0214;;
20211094;MARDI   ;23/11/2021;11;23/01/2022;21;17;42;36;46;10;7;-17-21-36-42-46-;-7-10-;0;0;0;0;2;397120,9;1;8;23203,4;4;40;1445,4;158;831;128,1;352;1796;62,6;322;1819;43,4;5402;25664;15,4;7114;36160;12,2;15243;78528;10,4;31485;141863;7;108984;534870;5,8;231620;1170306;4,3;0;0;1;2476,4;71;19,3;149;9,2;2123;1,6;2725;3,3;12578;3,4;22791;8,8;42838;2,6;431208;2,3;NW 865 5429;;
20211093;VENDREDI;19/11/2021;10;19/01/2022;50;26;47;22;38;6;2;-22-26-38-47-50-;-2-6-;0;0;0;2;2;493896,8;2;5;46172,7;6;49;1467,5;192;858;154,3;540;2424;57,7;426;2266;43,4;8227;36558;13,4;9209;43673;12,5;19565;95105;10,7;47478;205647;6;139493;644602;6;291946;1404040;4,4;0;0;3;1098,9;81;22,6;220;8,3;3150;1,4;3607;3,4;18113;3,1;32757;8,1;55544;2,7;590000;2,2;GX 143 6592;;
20211092;MARDI   ;16/11/2021;9;16/01/2022;9;32;36;19;21;4;3;-9-19-21-32-36-;-3-4-;0;0;0;1;4;180375,1;1;9;18736,2;6;31;1694,2;177;924;104,7;320;1727;59,2;365;1826;39,3;4650;24055;14,9;8031;40494;9,8;15948;80527;9,2;24812;125935;7,1;118470;572426;4,9;237147;1150170;3,9;0;0;2;1136,8;56;22,5;125;10,1;1892;1,6;3152;2,6;9664;4,1;15603;11,8;46525;2,2;385664;2,3;EW 964 8565;;
20211091;VENDREDI;12/11/2021;8;12/01/2022;50;15;9;47;2;9;6;-2-9-15-47-50-;-6-9-;0;0;0;1;3;294755,3;4;10;20666,7;11;38;1693,9;173;879;134,9;540;2252;55,6;365;1786;49,3;7857;36380;12,1;9034;41559;11,8;18783;89086;10,2;41381;190793;5,8;138826;631438;5,5;290844;1347420;4,1;0;0;7;415,8;62;26;232;6,9;3080;1,3;3671;2,9;16169;3,1;25611;9,2;55437;2,4;487142;2,4;MC 718 7149;;
